sentPcktSize1,sentPcktSize2,sentPcktSize3,sentPcktSize4,sentPcktSize5,sentPcktSize6,sentPcktSize7,sentPcktSize8,sentPcktSize9,sentPcktSize10,rcvdPcktSize1,rcvdPcktSize2,rcvdPcktSize3,rcvdPcktSize4,rcvdPcktSize5,rcvdPcktSize6,rcvdPcktSize7,rcvdPcktSize8,rcvdPcktSize9,rcvdPcktSize10,label,sentInterPcktDelay1,sentInterPcktDelay2,sentInterPcktDelay3,sentInterPcktDelay4,sentInterPcktDelay5,sentInterPcktDelay6,sentInterPcktDelay7,sentInterPcktDelay8,sentInterPcktDelay9,rcvdInterPcktDelay1,rcvdInterPcktDelay2,rcvdInterPcktDelay3,rcvdInterPcktDelay4,rcvdInterPcktDelay5,rcvdInterPcktDelay6,rcvdInterPcktDelay7,rcvdInterPcktDelay8,rcvdInterPcktDelay9
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06799983978271484,53.64199995994568,0.08299994468688965,54.10700011253357,0.15199995040893555,54.01399993896485,0.09999990463256836,54.064000368118286,0.07199978828430176,53.71000003814697,54.19000005722046,54.16599988937378,54.16400003433228,54.19000005722046,54.17499995231629,54.15699982643128,54.16800022125244,54.176000118255615
898,222,398,254,398,478,760,238,398,254,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.015000104904174803,0.0410001277923584,0.05699992179870605,0.015999794006347656,0.02500009536743164,0.019999980926513672,0.06300020217895508,0.012999773025512695,0.03900003433227539,0.014999866485595703,0.0410001277923584,0.05699992179870605,0.016000032424926758,0.02499985694885254,0.020000219345092773,0.06299972534179688,0.013000249862670898,0.03900003433227539
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999670028686523,235.8510000705719,0.028000354766845703,235.8429996967316,0.02200031280517578,600.0,600.0,600.0,600.0,235.8719999790192,235.8719999790192,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.5250000953674316,5.014999866485597,5.012000322341919,5.014999866485597,5.013999938964844,5.011000156402588,5.012999773025513,5.016000032424927,5.011000156402588,1.5109996795654297,5.016000032424927,5.012000322341919,5.011999607086182,5.016000270843506,5.010999917984009,5.01200008392334,5.015999794006348,5.01200008392334
254,712,222,398,872,398,552,206,398,510,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.012000083923339844,0.03699994087219238,0.060999870300292976,0.015000104904174803,0.06300020217895508,0.03900003433227539,0.02199959754943848,0.035000085830688484,0.06200003623962402,0.011999845504760742,0.03699994087219238,0.06100010871887208,0.015000104904174803,0.06299972534179688,0.03900003433227539,0.02200007438659668,0.03600001335144043,0.06100010871887208
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.125,54.05000019073486,0.08300018310546875,54.11299967765808,0.14500021934509275,54.01999998092651,0.1099998950958252,54.08999991416931,0.037000179290771484,54.17500019073486,54.1949999332428,54.16600012779236,54.19999980926514,54.18300008773804,54.213000059127815,54.16299986839294,54.194000005722046,54.17499995231629
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.0279998779296875,235.89400029182437,0.021999835968017575,235.88899993896484,0.020999908447265625,600.0,600.0,600.0,600.0,235.92300033569336,235.9099998474121,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.0469999313354488,5.011999845504762,5.017000198364258,5.012999773025513,5.019000053405762,5.01200008392334,5.023000001907349,5.019000053405762,5.020000219345093,3.033000230789185,5.012999773025513,5.016000032424927,5.013000011444092,5.019000291824341,5.011999845504762,5.022000074386597,5.019999980926514,5.011999845504762
1330,238,398,584,398,792,238,398,222,430,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.026999711990356445,0.06700015068054199,0.009999990463256836,0.06199979782104492,0.0410001277923584,0.018999814987182617,0.03800034523010254,0.059999942779541016,0.008999824523925781,0.026000022888183597,0.06699967384338379,0.009999990463256836,0.062000274658203125,0.0409998893737793,0.020000219345092773,0.037999868392944336,0.05899977684020996,0.009999990463256836
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.05700016021728516,54.11199975013733,0.1489999294281006,54.02800035476685,0.09399986267089844,54.06299996376038,0.07300019264221191,54.122999668121345,0.11899995803833008,54.169999837875366,54.17700028419495,54.15699982643128,54.19700002670288,54.20899987220764,54.16000008583069,53.7189998626709,54.193000316619866,54.171000003814704
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.019999980926513672,235.8710000514984,0.023999929428100586,235.864000082016,0.02300024032592773,600.0,600.0,600.0,600.0,235.8910000324249,235.88899993896484,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,4.81000018119812,5.016999959945679,5.011000156402588,5.015999794006348,5.014000177383423,5.01099967956543,5.0440003871917725,5.013999938964844,5.010999917984009,4.7829999923706055,5.0249998569488525,5.016000032424927,5.016999959945679,5.01200008392334,5.01200008392334,5.015999794006348,5.041000127792358,5.01200008392334
142,994,398,1202,206,398,142,680,830,904,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.009999990463256836,0.05200028419494629,0.039999961853027344,0.021999835968017575,0.034999847412109375,0.0560002326965332,0.016000032424926758,0.031999826431274414,0.020999908447265625,0.009999990463256836,0.051999807357788086,0.039999961853027344,0.02200007438659668,0.035000085830688484,0.0559999942779541,0.015999794006347656,0.032000064849853516,0.021000146865844727
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06299996376037598,54.15499997138977,0.0820002555847168,54.11999988555908,0.11299991607666016,54.09700012207031,0.039999961853027344,54.146999835968025,0.09500002861022948,54.217000007629395,54.2020001411438,54.2099997997284,54.18799996376038,54.16200017929077,53.72499990463257,54.19899988174439,54.17400002479553,54.1800000667572
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.026000022888183597,235.88100004196167,0.019999980926513672,235.83799982070926,0.026000261306762692,600.0,600.0,600.0,600.0,235.9060001373291,235.86100006103518,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.378999948501587,5.010999917984009,5.011999845504762,5.015000104904175,5.01200008392334,5.012999773025513,5.023000240325928,5.0379998683929434,5.013000249862671,1.3630001544952393,5.011999845504762,5.01200008392334,5.016000270843506,5.012999773025513,5.01200008392334,5.016999959945679,5.023000001907349,5.0339999198913565
222,382,398,542,462,238,398,238,334,542,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.020999670028686523,0.04400038719177246,0.020999670028686523,0.01100015640258789,0.02899980545043945,0.037000179290771484,0.03900003433227539,0.0280001163482666,0.04999995231628418,0.021000146865844727,0.043999910354614265,0.021000146865844727,0.016000032424926758,0.023999929428100586,0.037000179290771484,0.03899979591369629,0.029000043869018555,0.05200004577636719
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06500005722045897,54.13499999046326,0.09599995613098143,54.10599994659424,0.13300013542175293,54.00699973106384,0.14300012588500974,53.571999788284295,0.0410001277923584,54.19999980926514,54.2020001411438,54.14000010490418,53.71499991416931,54.21900010108948,54.17399978637695,54.176000118255615,54.20799994468689,54.15399980545044
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.0899999141693115,5.013000011444092,5.008999824523926,5.016000032424927,5.016000270843506,5.0179998874664316,5.0209999084472665,5.013000011444092,5.009000062942505,3.075999975204468,5.01200008392334,5.010999917984009,5.01200008392334,5.014999866485597,5.016000270843506,5.019999980926514,5.0189998149871835,5.01200008392334
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020000219345092773,235.8319997787476,0.020999908447265625,235.8800001144409,0.0280001163482666,600.0,600.0,600.0,600.0,235.8529999256134,235.89999985694885,600.0,600.0,600.0,600.0,600.0,600.0,600.0
238,398,1106,302,728,328,398,702,472,680,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.031000137329101562,0.059999942779541016,0.04999995231628418,0.01399993896484375,0.04400038719177246,0.03699970245361328,0.035000085830688484,0.04700016975402832,0.017999887466430664,0.029999971389770508,0.059999942779541016,0.04999995231628418,0.015000104904174803,0.0429997444152832,0.037000179290771484,0.035000085830688484,0.04699969291687012,0.01900029182434082
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.07999992370605469,54.121000051498406,0.11700010299682614,54.0550000667572,0.07299995422363281,54.132999897003174,0.10199999809265137,54.08299994468689,0.07200002670288086,54.200000047683716,54.182000160217285,54.19600009918213,54.185999631881714,54.180999994277954,54.17100024223328,54.18599987030029,54.203999996185296,54.171000003814704
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,4.699999809265137,5.015999794006348,5.017000198364258,5.01200008392334,5.015999794006348,5.009999990463257,5.013000249862671,5.0179998874664316,5.016000032424927,4.686000108718872,5.011999845504762,5.016000032424927,5.016000032424927,5.016000032424927,5.011999845504762,5.01200008392334,5.015000104904175,5.016000032424927
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.03299975395202637,235.85600018501282,0.02499985694885254,235.83899998664856,0.02500009536743164,600.0,600.0,600.0,600.0,235.893000125885,235.8600001335144,600.0,600.0,600.0,600.0,600.0,600.0,600.0
488,190,430,462,712,190,398,520,398,446,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.037000179290771484,0.01399993896484375,0.06200003623962402,0.011999845504760742,0.03600001335144043,0.06500005722045897,0.010999917984008787,0.06299996376037598,0.04600000381469727,0.037000179290771484,0.01399993896484375,0.06500005722045897,0.009999990463256836,0.035000085830688484,0.06499981880187987,0.01100015640258789,0.06299996376037598,0.04600000381469727
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.122999906539917,54.07200002670288,0.060000181198120124,54.11299967765808,0.125,53.6010000705719,0.12600016593933105,54.06700015068054,0.06699967384338379,54.1949999332428,54.17799997329712,53.72000002861023,54.193000078201294,54.206000089645386,54.14299988746643,54.17000007629394,54.18499994277954,54.16700005531311
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.300999879837036,5.013999938964844,5.011000156402588,5.017000198364258,5.012999773025513,5.017000198364258,5.011999845504762,5.01200008392334,5.014999866485597,1.2869997024536133,5.015000104904175,5.009000301361084,5.0159995555877686,5.016000032424927,5.016000270843506,5.01200008392334,5.011999845504762,5.016000032424927
712,174,398,174,430,398,760,174,398,584,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.0410001277923584,0.039999961853027344,0.035000085830688484,0.0279998779296875,0.05800008773803711,0.01900005340576172,0.018999814987182617,0.03900003433227539,0.048000097274780266,0.0410001277923584,0.0409996509552002,0.034000396728515625,0.0279998779296875,0.057999849319458015,0.01900029182434082,0.018999814987182617,0.03900003433227539,0.04799985885620117
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02300024032592773,235.856999874115,0.023999929428100586,235.8470001220703,0.02299976348876953,600.0,600.0,600.0,600.0,235.88100004196167,235.86999988555908,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.05200004577636719,54.1340000629425,0.10199999809265137,54.06699991226196,0.06800031661987305,54.11599969863892,0.12100005149841307,54.075000047683716,0.06800007820129395,54.18599987030029,54.169000148773186,54.18499994277954,54.19600009918213,54.2020001411438,54.1419997215271,54.16499996185303,54.178000211715705,54.18799996376038
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.9009997844696045,5.014999866485597,5.013000249862671,5.011999845504762,5.016000032424927,5.013000249862671,5.01099967956543,5.016000032424927,5.013000249862671,2.888000011444092,5.015999794006348,5.01200008392334,5.012000322341919,5.0159995555877686,5.012000322341919,5.01200008392334,5.015999794006348,5.01200008392334
776,174,398,584,398,824,174,398,174,462,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.034000396728515625,0.06299972534179688,0.013000011444091795,0.06100010871887208,0.03099989891052246,0.029999971389770508,0.035000085830688484,0.05299997329711914,0.012000083923339844,0.030999660491943363,0.059000253677368164,0.012999773025512695,0.06100010871887208,0.031999826431274414,0.029000282287597656,0.035000085830688484,0.05299973487854004,0.012000083923339844
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.026999950408935547,235.84599995613098,0.019999980926513672,235.8510000705719,0.026000022888183597,600.0,600.0,600.0,600.0,235.87299990653992,235.8710000514984,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.1140000820159912,54.0629997253418,0.07200026512145996,54.10700011253357,0.13099980354309082,54.06700015068054,0.06200003623962402,54.14399981498718,0.10699987411499023,54.17700004577637,54.17799997329712,54.199000120162964,54.20899987220764,54.1489999294281,54.199000120162964,53.71000003814697,53.70300006866455,54.17499995231629
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,4.436000108718872,5.012999773025513,5.013000249862671,5.015000104904175,5.011999607086182,5.012000322341919,5.014999866485597,5.016000032424927,5.013000011444092,4.416000127792358,5.019999980926514,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334,5.015999794006348
174,398,584,398,760,174,398,174,462,478,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.06499981880187987,0.01100015640258789,0.06100010871887208,0.031999826431274414,0.029999971389770508,0.034999847412109375,0.05500006675720215,0.014000177383422852,0.03599977493286133,0.06399989128112793,0.01100015640258789,0.06199979782104492,0.03099989891052246,0.029999971389770508,0.035000085830688484,0.05500006675720215,0.017999887466430664,0.032000064849853516
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.8470001220703,0.02200007438659668,235.84999990463257,0.020999908447265625,600.0,600.0,600.0,600.0,235.86899995803836,235.8710000514984,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06699991226196289,54.14199995994568,0.0969998836517334,54.06300020217896,0.0690000057220459,53.651999950408936,0.07400012016296388,53.64299964904785,0.08600020408630371,54.20900011062622,54.15999984741211,53.72100019454956,53.71699976921082,54.153000116348274,54.16400003433228,54.19799995422363,53.710999965667725,54.15000009536743
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.0470001697540283,5.013999938964844,5.013999938964844,5.012999773025513,5.011000156402588,5.01200008392334,5.0169997215271,5.011000156402588,5.041000127792358,1.0339999198913574,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000270843506,5.011999607086182,5.012000322341919
398,174,446,430,840,174,398,568,398,414,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.03600001335144043,0.018999814987182617,0.05500006675720215,0.01399993896484375,0.039000272750854485,0.059999942779541016,0.011999845504760742,0.06300020217895508,0.037999868392944336,0.03299999237060547,0.01900005340576172,0.0559999942779541,0.013000011444091795,0.039999961853027344,0.05900001525878906,0.012000083923339844,0.06299972534179688,0.03900003433227539
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02599978446960449,235.84599995613098,0.02300024032592773,235.84800004959104,0.02299976348876953,600.0,600.0,600.0,600.0,235.8719999790192,235.86999988555908,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.628000259399414,5.012999773025513,5.013999938964844,5.015000104904175,5.01200008392334,5.011000156402588,5.017999649047852,5.013999938964844,5.015000104904175,2.613999843597412,5.01200008392334,5.011999845504762,5.016000032424927,5.012000322341919,5.011999607086182,5.016000270843506,5.016000032424927,5.016000032424927
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.09200024604797363,54.071999788284295,0.06500005722045897,54.13800001144409,0.09800004959106444,54.06899976730347,0.06600022315979004,54.129999876022346,0.10600018501281737,54.1630003452301,54.20299983024597,54.16700005531311,54.19599986076355,54.193000078201294,54.16600012779236,54.18099975585938,54.18900012969971,54.17199993133545
190,478,414,824,174,398,190,446,398,840,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.011999845504760742,0.05700016021728516,0.016000032424926758,0.0409996509552002,0.039999961853027344,0.037000179290771484,0.009000062942504883,0.07700014114379883,0.01199960708618164,0.010999917984008787,0.05699992179870605,0.016000032424926758,0.0410001277923584,0.039999961853027344,0.037000179290771484,0.008999824523925781,0.07699990272521973,0.012000083923339844
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,4.127000093460083,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.017000198364258,4.11299991607666,5.01200008392334,5.015999794006348,5.01200008392334,5.012000322341919,5.0159995555877686,5.012000322341919,5.01200008392334,5.015999794006348
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.11899995803833008,54.08199977874756,0.0540001392364502,54.13599991798401,0.09800004959106444,54.08000016212464,0.0559999942779541,54.132999897003174,0.10500001907348633,54.21199989318848,54.17900013923645,54.17799997329712,54.19000005722046,54.171000003814704,53.7189998626709,54.2020001411438,54.20099973678589,54.15900039672852
